CLUTCH_NUMBER	DATA_EGGS_FOUND	COLOR	MALE	FEMALE	REGION	POPULATION	TEMPERATURE	TANK	ROOM	CLUTCH_ORDER	DAYS_IN_TREATMENT	DATE_EGGS_LAST_CHECKED	SAMPLE	EGG_SIZE	IMAGE	NOTES	
90	10/02/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	1	84	9/02/2023	4	0.041	IMG_8116		
90	10/02/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	1	84	9/02/2023	5	0.044	IMG_8116		
90	10/02/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	1	84	9/02/2023	6	0.046	IMG_8116		
90	10/02/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	1	84	9/02/2023	7	0.048	IMG_8116		
90	10/02/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	1	84	9/02/2023	8	0.046	IMG_8116		
90	10/02/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	1	84	9/02/2023	9	0.044	IMG_8116		
90	10/02/2023	white	CSAT265	CSAT264	core	Satellite Reef	28.5	37	2	1	84	9/02/2023	10	0.044	IMG_8116		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	1	0.053	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	2	0.054	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	3	0.052	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	4	0.056	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	5	0.053	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	6	0.05	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	7	0.054	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	8	0.052	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	9	0.054	IMG_8135		
91	11/02/2023	white	CARL241	CARL239	core	Arlington Reef	27	150	3	3	85	9/02/2023	10	0.052	IMG_8135		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	1	0.063	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	2	0.056	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	3	0.055	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	4	0.055	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	5	0.054	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	6	0.056	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	7	0.055	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	8	0.055	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	9	0.051	IMG_8143		
92	11/02/2023	white	CSUD002	CSUD213	core	Sudbury Reef	28.5	65	2	2	46	10/02/2023	10	0.053	IMG_8143		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	1	0.061	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	2	0.056	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	3	0.051	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	4	0.053	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	5	0.05	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	6	0.056	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	7	0.053	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	8	0.053	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	9	0.057	IMG_8157		
93	12/02/2023	white	CSUD009	CSUD212	core	Sudbury Reef	27	172	3	3	86	11/02/2023	10	0.052	IMG_8157		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	1	0.053	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	2	0.05	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	3	0.052	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	4	0.053	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	5	0.054	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	6	0.057	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	7	0.058	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	8	0.055	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	9	0.052	IMG_8162		
94	12/02/2023	white	CPRE512	CPRE208	core	Pretty Patches	28.5	14	2	1	86	11/02/2023	10	0.051	IMG_8162		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	1	0.039	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	2	0.041	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	3	0.039	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	4	0.039	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	5	0.04	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	6	0.049	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	7	0.036	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	8	0.039	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	9	0.041	IMG_8196		
95	13/02/2023	white	CPRE/CSUD098	CPRE373	core	Pretty Patches	28.5	50	2	1	87	12/02/2023	10	0.043	IMG_8196		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	1	0.05	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	2	0.048	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	3	0.055	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	4	0.051	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	5	0.047	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	6	0.055	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	7	0.051	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	8	0.052	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	9	0.05	IMG_8208		
96	13/02/2023	white	CARL338	CARL345	core	Arlington Reef	28.5	106	2	1	87	12/02/2023	10	0.053	IMG_8208		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	1	0.043	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	2	0.045	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	3	0.043	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	4	0.044	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	5	0.039	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	6	0.046	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	7	0.041	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	8	0.041	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	9	0.041	IMG_8215		
97	13/02/2023	white	CARL218	CARL222	core	Arlington Reef	30	109	3	3	87	12/02/2023	10	0.043	IMG_8215		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	1	0.051	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	2	0.045	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	3	0.049	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	4	0.043	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	5	0.048	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	6	0.048	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	7	0.047	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	8	0.05	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	9	0.052	IMG_8430		
98	14/02/2023	white	CVLA106	CVLA091	core	Vlassof Cay	30	105	3	5	88	13/02/2023	10	0.052	IMG_8430		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	1	0.037	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	2	0.041	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	3	0.038	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	4	0.038	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	5	0.039	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	6	0.04	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	7	0.042	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	8	0.042	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	9	0.041	IMG_8437		
99	14/02/2023	white	CARL335	CARL359	core	Arlington Reef	28.5	238	3	1	88	13/02/2023	10	0.039	IMG_8437		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	1	0.04	IMG_8475	Avoided 6th egg because it was squished so I used the extra one 	
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	2	0.039	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	3	0.043	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	4	0.041	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	5	0.04	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	6	0.043	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	7	0.038	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	8	0.038	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	9	0.04	IMG_8475		
100	15/02/2023	white	CARL360	CARL249	core	Arlington Reef	30	166	3	1	55	14/02/2023	10	0.043	IMG_8475		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	1	0.058	IMG_8485		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	2	0.056	IMG_8486		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	3	0.053	IMG_8487		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	4	0.063	IMG_8488		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	5	0.055	IMG_8489		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	6	0.052	IMG_8490		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	7	0.052	IMG_8491		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	8	0.063	IMG_8492		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	9	0.058	IMG_8493		
101	15/02/2023	white	LSBI028	LSBI027	leading	St. Bee's Island	28.5	233	3	3	89	14/02/2023	10	0.05	IMG_8494		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	1	0.047	IMG_8580		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	2	0.043	IMG_8581		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	3	0.044	IMG_8582		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	4	0.043	IMG_8583		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	5	0.044	IMG_8584		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	6	0.048	IMG_8585		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	7	0.04	IMG_8586		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	8	0.039	IMG_8587		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	9	0.04	IMG_8588		
102	17/02/2023	white	LSBI034	LCHA120	leading	Chauvel Reef/St. Bee's Island	28.5	244	3	3	91	16/02/2023	10	0.039	IMG_8589		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	1	0.04568	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	2	0.0404	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	3	0.03808	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	4	0.04401	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	5	0.04364	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	6	0.04367	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	7	0.04264	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	8	0.0425	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	9	0.04643	IMG_XXXX		
103	20/02/2023	white	CARL217	CARL226	core	Arlington Reef	28.5	144	3	4	94	19/02/2023	10	0.03965	IMG_XXXX		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	1	0.054	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	2	0.051	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	3	0.045	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	4	0.051	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	5	0.052	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	6	0.049	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	7	0.051	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	8	0.052	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	9	0.052	IMG_8594		
104	22/02/2023	white	CPRE447	CPRE452	core	Pretty Patches	30	103	3	1	96	21/02/2023	10	0.047	IMG_8594		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	1	0.062	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	2	0.062	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	3	0.062	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	4	0.058	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	5	0.063	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	6	0.063	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	7	0.063	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	8	0.061	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	9	0.062	IMG_8589		
105	22/02/2023	white	CPRE375	CPRE377	core	Pretty Patches	27	268	3	2	96	21/02/2023	10	0.055	IMG_8589		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	1	0.053	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	2	0.055	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	3	0.055	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	4	0.053	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	5	0.058	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	6	0.051	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	7	0.061	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	8	0.056	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	9	0.052	IMG_8598		
106	22/02/2023	white	CSUD013	CSUD017	core	Sudbury Reef	27	271	3	4	96	21/02/2023	10	0.05	IMG_8598		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	1	0.049	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	2	0.052	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	3	0.046	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	4	0.048	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	5	0.05	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	6	0.046	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	7	0.047	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	8	0.051	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	9	0.058	IMG_8651		
107	23/02/2023	white	CPRE521	CPRE524	core	Pretty Patches	28.5	31	2	1	97	22/02/2023	10	0.056	IMG_8651		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	1	0.044	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	2	0.039	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	3	0.047	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	4	0.047	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	5	0.038	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	6	0.036	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	7	0.047	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	8	0.043	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	9	0.045	IMG_8656		
108	23/02/2023	white	CARL369	CARL349	core	Arlington Reef	28.5	216	3	1	97	22/02/2023	10	0.047	IMG_8656		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	1	0.044	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	2	0.045	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	3	0.049	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	4	0.045	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	5	0.051	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	6	0.047	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	7	0.048	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	8	0.047	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	9	0.046	IMG_8661		
109	23/02/2023	white	CARL367	CARL363	core	Arlington Reef	28.5	132	3	1	97	22/02/2023	10	0.052	IMG_8661		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	1	0.049	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	2	0.046	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	3	0.061	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	4	0.057	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	5	0.057	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	6	0.053	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	7	0.055	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	8	0.055	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	9	0.058	IMG_8724		
110	25/02/2023	white	CPRE453	CPRE459	core	Pretty Patches	28.5	32	2	1	99	24/02/2023	10	0.064	IMG_8724		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	1	0.049	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	2	0.051	IMG_8769		
111	27/02/2023	white	CVLA468	CVLA477	core	Vlassof Cay	27	121	3	1	101	26/02/2023	3	0.047	IMG_8769		
