X,exp_date,sampleID,clutch_number,reef.abbrv,tank,dev.temp,replicate,system,chamber,rep,male,female,region,population,male_standard_length,male_mass,female_standard_length,female_mass,male_lat,male_long,female_lat,female_long,clutch_order,days_in_treatment,egg_count,date_of_hatch,hatching_time,hatching_success,intercept_b0,slope_b1,rsq,row,endrow,time,time_lag_sec,time_lag_min,endtime,oxy,endoxy,rate.input,rank,rate,oxy.unit,time.unit,volume,mass,area,S,t,P,rate.abs,rate.m.spec,rate.a.spec,output.unit,rate.output,rate.output2,Temperature,age
33,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,37,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1153.101843,-0.064753577,0.978,14458,14578,16269.52,14399.57,239.9928333,16389.52,99.213,91.515,-0.06157496,1,-0.06157496,%Air,sec,0.0716,0.0021872,NA,37,34.186,1.019,-0.920724503,-420.9603618,NA,mgO2/hr/kg,420.9603618,0.920724503,34.186,140
34,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,38,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,715.0348749,-0.037010663,0.991,14858,14978,16669.52,14799.57,246.6595,16789.52,97.963,93.633,-0.033744507,1,-0.033744507,%Air,sec,0.0716,0.0021872,NA,37,34.29,1.019,-0.503794354,-230.3375794,NA,mgO2/hr/kg,230.3375794,0.503794354,34.29,140
35,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,40,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,906.8946925,-0.04625376,0.982,15658,15778,17469.52,15599.57,259.9928333,17589.52,98.618,93.117,-0.042812529,1,-0.042812529,%Air,sec,0.0716,0.0021872,NA,37,34.535,1.019,-0.636844162,-291.1686914,NA,mgO2/hr/kg,291.1686914,0.636844162,34.535,140
36,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,41,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1182.73305,-0.060631974,0.983,16058,16178,17869.52,15999.57,266.6595,17989.52,99.311,92.466,-0.057103205,1,-0.057103205,%Air,sec,0.0716,0.0021872,NA,37,34.647,1.019,-0.848004787,-387.7125033,NA,mgO2/hr/kg,387.7125033,0.848004787,34.647,140
37,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,42,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1189.581458,-0.059639466,0.994,16458,16578,18269.52,16399.57,273.3261667,18389.52,99.657,92.632,-0.056023159,1,-0.056023159,%Air,sec,0.0716,0.0021872,NA,37,34.706,1.019,-0.831235592,-380.0455339,NA,mgO2/hr/kg,380.0455339,0.831235592,34.706,140
38,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,43,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1053.466196,-0.051084593,0.991,16858,16978,18669.52,16799.57,279.9928333,18789.52,99.27,93.331,-0.047380749,1,-0.047380749,%Air,sec,0.0716,0.0021872,NA,37,34.796,1.019,-0.702064968,-320.9880065,NA,mgO2/hr/kg,320.9880065,0.702064968,34.796,140
39,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,44,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1008.727344,-0.047675809,0.995,17258,17378,19069.52,17199.57,286.6595,19189.52,99.442,94.115,-0.043884426,1,-0.043884426,%Air,sec,0.0716,0.0021872,NA,37,34.938,1.019,-0.648888439,-296.6754017,NA,mgO2/hr/kg,296.6754017,0.648888439,34.938,140
40,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,45,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1053.155639,-0.048978512,0.993,17658,17778,19469.52,17599.57,293.3261667,19589.52,99.258,93.685,-0.045099592,1,-0.045099592,%Air,sec,0.0716,0.0021872,NA,37,35.079,1.019,-0.665463556,-304.2536377,NA,mgO2/hr/kg,304.2536377,0.665463556,35.079,140
41,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,46,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1484.812063,-0.069763304,0.983,18058,18178,19869.52,17999.57,299.9928333,19989.52,98.079,89.744,-0.065796846,1,-0.065796846,%Air,sec,0.0716,0.0021872,NA,37,35.154,1.019,-0.969782513,-443.3899564,NA,mgO2/hr/kg,443.3899564,0.969782513,35.154,140
42,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,47,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,954.3793908,-0.042197256,0.978,18458,18578,20269.52,18399.57,306.6595,20389.52,99.294,93.775,-0.03814326,1,-0.03814326,%Air,sec,0.0716,0.0021872,NA,37,35.242,1.019,-0.561463542,-256.7042529,NA,mgO2/hr/kg,256.7042529,0.561463542,35.242,140
43,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,48,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1152.578214,-0.050903069,0.983,18858,18978,20669.52,18799.57,313.3261667,20789.52,99.837,94.189,-0.046761534,1,-0.046761534,%Air,sec,0.0716,0.0021872,NA,37,35.373,1.019,-0.68699191,-314.0965207,NA,mgO2/hr/kg,314.0965207,0.68699191,35.373,140
44,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,49,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1149.847753,-0.049862878,0.96,19258,19378,21069.52,19199.57,319.9928333,21189.52,98.972,92.487,-0.045633805,1,-0.045633805,%Air,sec,0.0716,0.0021872,NA,37,35.451,1.019,-0.669652392,-306.1687967,NA,mgO2/hr/kg,306.1687967,0.669652392,35.451,140
45,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,50,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1573.729491,-0.068799194,0.992,19658,19778,21469.52,19599.57,326.6595,21589.52,96.57,88.079,-0.064482583,1,-0.064482583,%Air,sec,0.0716,0.0021872,NA,37,35.622,1.019,-0.943865564,-431.5405833,NA,mgO2/hr/kg,431.5405833,0.943865564,35.622,140
46,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,51,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1901.643173,-0.082559789,0.999,20058,20178,21869.52,19999.57,333.3261667,21989.52,96.048,86.57,-0.07815564,1,-0.07815564,%Air,sec,0.0716,0.0021872,NA,37,35.866,1.019,-1.139905551,-521.1711555,NA,mgO2/hr/kg,521.1711555,1.139905551,35.866,140
47,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,52,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1127.031958,-0.046141946,0.996,20458,20578,22269.52,20399.57,339.9928333,22389.52,99.61,93.788,-0.041650259,1,-0.041650259,%Air,sec,0.0716,0.0021872,NA,37,35.997,1.019,-0.606304433,-277.2057576,NA,mgO2/hr/kg,277.2057576,0.606304433,35.997,140
48,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,54,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,1781.477341,-0.07297919,0.985,21258,21378,23069.52,21199.57,353.3261667,23189.52,97.625,88.325,-0.068312427,1,-0.068312427,%Air,sec,0.0716,0.0021872,NA,37,36.21,1.019,-0.991326213,-453.2398561,NA,mgO2/hr/kg,453.2398561,0.991326213,36.21,140
49,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,55,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,2294.520449,-0.093598171,0.996,21658,21778,23469.52,21599.57,359.9928333,23589.52,97.449,86.504,-0.088843871,1,-0.088843871,%Air,sec,0.0716,0.0021872,NA,37,36.323,1.019,-1.287140732,-588.4878989,NA,mgO2/hr/kg,588.4878989,1.287140732,36.323,140
50,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,56,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,2431.513777,-0.097749668,0.997,22058,22178,23869.52,21999.57,366.6595,23989.52,98.234,86.591,-0.09290783,1,-0.09290783,%Air,sec,0.0716,0.0021872,NA,37,36.489,1.019,-1.342755992,-613.9155046,NA,mgO2/hr/kg,613.9155046,1.342755992,36.489,140
51,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,57,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,2726.090904,-0.108291742,0.99,22458,22578,24269.52,22399.57,373.3261667,24389.52,97.471,85.36,-0.103362366,1,-0.103362366,%Air,sec,0.0716,0.0021872,NA,37,36.589,1.019,-1.491671646,-682.0005697,NA,mgO2/hr/kg,682.0005697,1.491671646,36.589,140
52,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,58,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,2595.125085,-0.101317376,0.995,22858,22978,24669.52,22799.57,379.9928333,24789.52,95.431,83.229,-0.096300461,1,-0.096300461,%Air,sec,0.0716,0.0021872,NA,37,36.671,1.019,-1.388096763,-634.6455573,NA,mgO2/hr/kg,634.6455573,1.388096763,36.671,140
53,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,59,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,3073.824628,-0.118810534,0.979,23258,23378,25069.52,23199.57,386.6595,25189.52,94.794,80.711,-0.113706082,1,-0.113706082,%Air,sec,0.0716,0.0021872,NA,37,36.741,1.019,-1.637314022,-748.5890735,NA,mgO2/hr/kg,748.5890735,1.637314022,36.741,140
54,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,60,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,2632.280606,-0.099652614,0.995,23658,23778,25469.52,23599.57,393.3261667,25589.52,93.969,82.534,-0.094460624,1,-0.094460624,%Air,sec,0.0716,0.0021872,NA,37,36.853,1.019,-1.357971854,-620.8722814,NA,mgO2/hr/kg,620.8722814,1.357971854,36.853,140
55,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,61,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,2767.605544,-0.103328059,0.995,24058,24178,25869.52,23999.57,399.9928333,25989.52,94.473,82.245,-0.098048531,1,-0.098048531,%Air,sec,0.0716,0.0021872,NA,37,36.978,1.019,-1.406991207,-643.284202,NA,mgO2/hr/kg,643.284202,1.406991207,36.978,140
56,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,62,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,2661.018598,-0.097569191,0.971,24458,24578,26269.52,24399.57,406.6595,26389.52,96.712,86.772,-0.092202125,1,-0.092202125,%Air,sec,0.0716,0.0021872,NA,37,37.104,1.019,-1.320675643,-603.8202466,NA,mgO2/hr/kg,603.8202466,1.320675643,37.104,140
57,6/06/2023,"60.LCKM.128.31,5.1",60,LCKM,128,31,5,DELL,ch4,63,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,307.4575762,-0.007789294,0.981,24858,24978,26669.52,24799.57,413.3261667,26789.52,99.683,98.751,-0.00233469,1,-0.00233469,%Air,sec,0.0716,0.0021872,NA,37,37.219,1.019,-0.033385636,-15.26409822,NA,mgO2/hr/kg,15.26409822,0.033385636,37.219,140
1,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,1,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,245.4036008,-0.070114043,0.988,45,134,2123.61,0,0,2243.91,96.165,88.57,-0.069623358,1,-0.069623358,%Air,sec,0.07051,0.00111,NA,37,30.675,1.019,-1.081723942,-974.5260739,NA,mgO2/hr/kg,974.5260739,1.081723942,30.875,140
2,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,3,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,139.8823464,-0.014109375,0.982,637,726,2923.26,799.65,13.3275,3043.48,98.448,96.81,-0.013020365,1,-0.013020365,%Air,sec,0.07051,0.00111,NA,37,30.849,1.019,-0.201746329,-181.7534499,NA,mgO2/hr/kg,181.7534499,0.201746329,31.049,140
3,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,5,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,137.3637542,-0.010453459,0.975,1230,1319,3723.39,1599.78,26.663,3843.53,98.3,97.112,-0.008765765,1,-0.008765765,%Air,sec,0.07051,0.00111,NA,37,31.042,1.019,-0.135415293,-121.9957596,NA,mgO2/hr/kg,121.9957596,0.135415293,31.242,140
4,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,7,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,167.400675,-0.015164426,0.983,1823,1912,4523.27,2399.66,39.99433333,4643.46,98.669,96.911,-0.012878188,1,-0.012878188,%Air,sec,0.07051,0.00111,NA,37,31.242,1.019,-0.19832806,-178.6739275,NA,mgO2/hr/kg,178.6739275,0.19832806,31.442,140
5,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,8,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,151.7506492,-0.01082113,0.989,2120,2209,4924.13,2800.52,46.67533333,5044.54,98.502,97.225,-0.008234857,1,-0.008234857,%Air,sec,0.07051,0.00111,NA,37,31.349,1.019,-0.12660927,-114.0624056,NA,mgO2/hr/kg,114.0624056,0.12660927,31.549,140
6,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,9,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,154.3204114,-0.010424708,0.97,2417,2505,5325.28,3201.67,53.36116667,5444.14,98.608,97.562,-0.007538847,1,-0.007538847,%Air,sec,0.07051,0.00111,NA,37,31.432,1.019,-0.115759467,-104.2878078,NA,mgO2/hr/kg,104.2878078,0.115759467,31.632,140
7,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,11,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,287.3234381,-0.030827615,0.973,3009,3097,6124.38,4000.77,66.6795,6243.48,98.206,94.683,-0.027343722,1,-0.027343722,%Air,sec,0.07051,0.00111,NA,37,31.622,1.019,-0.418634034,-377.1477785,NA,mgO2/hr/kg,377.1477785,0.418634034,31.822,140
8,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,13,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,194.3635115,-0.013819521,0.959,3601,3690,6923.9,4800.29,80.00483333,7043.97,98.484,96.883,-0.009737008,1,-0.009737008,%Air,sec,0.07051,0.00111,NA,37,31.767,1.019,-0.148741348,-134.0012145,NA,mgO2/hr/kg,134.0012145,0.148741348,31.967,140
9,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,14,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,211.3620674,-0.015435067,0.975,3897,3986,7323,5199.39,86.6565,7443.26,98.356,96.621,-0.011053848,1,-0.011053848,%Air,sec,0.07051,0.00111,NA,37,31.84,1.019,-0.168667598,-151.9527909,NA,mgO2/hr/kg,151.9527909,0.168667598,32.04,140
10,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,16,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,321.476986,-0.027423914,0.969,4491,4580,8123.91,6000.3,100.005,8243.92,98.367,95.071,-0.022443491,1,-0.022443491,%Air,sec,0.07051,0.00111,NA,37,32.036,1.019,-0.341429038,-307.593728,NA,mgO2/hr/kg,307.593728,0.341429038,32.236,140
11,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,17,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,286.7637167,-0.022228238,0.964,4787,4877,8522.93,6399.32,106.6553333,8644.18,97.153,94.431,-0.016948777,1,-0.016948777,%Air,sec,0.07051,0.00111,NA,37,32.133,1.019,-0.257455517,-231.9419076,NA,mgO2/hr/kg,231.9419076,0.257455517,32.333,140
12,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,18,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,260.2240711,-0.018209474,0.965,5084,5173,8923.44,6799.83,113.3305,9043.67,97.941,95.244,-0.012630705,1,-0.012630705,%Air,sec,0.07051,0.00111,NA,37,32.214,1.019,-0.191625116,-172.6352397,NA,mgO2/hr/kg,172.6352397,0.191625116,32.414,140
13,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,19,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,340.9004264,-0.026071721,0.954,5382,5471,9325.06,7201.45,120.0241667,9444.94,97.72,94.328,-0.020192562,1,-0.020192562,%Air,sec,0.07051,0.00111,NA,37,32.314,1.019,-0.305880339,-275.5678726,NA,mgO2/hr/kg,275.5678726,0.305880339,32.514,140
14,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,22,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,352.2280105,-0.024206885,0.964,6273,6362,10524.99,8401.38,140.023,10644.8,97.104,94.262,-0.017429881,1,-0.017429881,%Air,sec,0.07051,0.00111,NA,37,32.485,1.019,-0.263341815,-237.2448784,NA,mgO2/hr/kg,237.2448784,0.263341815,32.685,140
15,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,24,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,387.5458654,-0.02563452,0.963,6867,6956,11324.32,9200.71,153.3451667,11444.11,97.125,94.475,-0.018259409,1,-0.018259409,%Air,sec,0.07051,0.00111,NA,37,32.783,1.019,-0.274625139,-247.410035,NA,mgO2/hr/kg,247.410035,0.274625139,32.983,140
16,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,25,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,435.5013652,-0.028826928,0.969,7165,7254,11725.09,9601.48,160.0246667,11844.78,97.126,93.739,-0.02115197,1,-0.02115197,%Air,sec,0.07051,0.00111,NA,37,32.859,1.019,-0.317762508,-286.2725295,NA,mgO2/hr/kg,286.2725295,0.317762508,33.059,140
17,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,27,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,436.3793248,-0.02711037,0.981,7759,7848,12524.22,10400.61,173.3435,12644.12,96.9,93.834,-0.018837368,1,-0.018837368,%Air,sec,0.07051,0.00111,NA,37,33.074,1.019,-0.282068857,-254.1160872,NA,mgO2/hr/kg,254.1160872,0.282068857,33.274,140
18,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,28,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,489.1841268,-0.030382064,0.976,8057,8146,12925.03,10801.42,180.0236667,13044.63,96.459,92.727,-0.02180926,1,-0.02180926,%Air,sec,0.07051,0.00111,NA,37,33.155,1.019,-0.326169214,-293.8461384,NA,mgO2/hr/kg,293.8461384,0.326169214,33.355,140
19,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,30,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,639.7511778,-0.039548293,0.976,8652,8741,13724.74,11601.13,193.3521667,13844.47,96.804,91.756,-0.030377041,1,-0.030377041,%Air,sec,0.07051,0.00111,NA,37,33.381,1.019,-0.452755173,-407.8875435,NA,mgO2/hr/kg,407.8875435,0.452755173,33.581,140
20,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,31,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,543.3870902,-0.031614198,0.99,8949,9038,14124.26,12000.65,200.0108333,14243.88,96.77,92.971,-0.022144039,1,-0.022144039,%Air,sec,0.07051,0.00111,NA,37,33.505,1.019,-0.329429275,-296.7831304,NA,mgO2/hr/kg,296.7831304,0.329429275,33.705,140
21,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,32,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,533.5136876,-0.030070998,0.987,9246,9335,14524.35,12400.74,206.679,14643.99,96.82,93.273,-0.020301456,1,-0.020301456,%Air,sec,0.07051,0.00111,NA,37,33.63,1.019,-0.301449501,-271.5761274,NA,mgO2/hr/kg,271.5761274,0.301449501,33.83,140
22,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,33,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,567.2482809,-0.031487479,0.967,9544,9633,14924.8,12801.19,213.3531667,15044.43,96.998,92.966,-0.021418296,1,-0.021418296,%Air,sec,0.07051,0.00111,NA,37,33.722,1.019,-0.317593082,-286.1198936,NA,mgO2/hr/kg,286.1198936,0.317593082,33.922,140
23,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,34,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,640.3664006,-0.035440798,0.971,9841,9930,15324.05,13200.44,220.0073333,15443.68,97.067,92.729,-0.025072868,1,-0.025072868,%Air,sec,0.07051,0.00111,NA,37,33.816,1.019,-0.371258527,-334.4671413,NA,mgO2/hr/kg,334.4671413,0.371258527,34.016,140
24,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,35,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,748.043807,-0.041383036,0.996,10139,10228,15724.64,13601.03,226.6838333,15844.39,97.215,92.474,-0.030715312,1,-0.030715312,%Air,sec,0.07051,0.00111,NA,37,33.911,1.019,-0.454158889,-409.1521526,NA,mgO2/hr/kg,409.1521526,0.454158889,34.111,140
25,6/06/2023,"60.LCKM.128.31,5.2",60,LCKM,128,31,5,ASUS,ch3,36,LCKM159,LCKM155,leading,Cockermouth Island,87.56,30.55,86.58,30.34,-20.772,149.398,-20.772,149.398,2,50,317,17/01/2023,10,0.92131,669.9426225,-0.035517283,0.982,10437,10526,16125.31,14001.7,233.3616667,16244.89,97.139,92.926,-0.024549813,1,-0.024549813,%Air,sec,0.07051,0.00111,NA,37,34.034,1.019,-0.362326364,-326.4201482,NA,mgO2/hr/kg,326.4201482,0.362326364,34.234,140
